"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-361-U1474-ABDEF-20160220 (m)","Reflectance L*","Reflectance a*","Reflectance b*","Tristimulus X","Tristimulus Y","Tristimulus Z","Normalized spectral data link","Unnormalized spectral data link","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","F","1","H","1","A","67.0","0.670","0.670","40.86","2.7","6.03","11.54","11.77","10.45","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","67.2","0.672","0.672","41.07","2.69","6.39","11.67","11.91","10.46","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","67.4","0.674","0.674","41.4","2.74","6.32","11.87","12.11","10.67","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","67.6","0.676","0.676","41.35","2.63","6.07","11.83","12.08","10.73","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","67.8","0.678","0.678","40.71","2.56","5.87","11.43","11.68","10.42","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","68.0","0.680","0.680","41.23","2.6","6.05","11.75","12.01","10.67","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","68.2","0.682","0.682","41.84","2.7","6.26","12.14","12.4","10.96","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","68.4","0.684","0.684","41.5","2.62","6.44","11.92","12.18","10.69","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","68.6","0.686","0.686","41.26","2.52","6.25","11.76","12.03","10.61","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","68.8","0.688","0.688","41.31","2.57","6.19","11.8","12.06","10.67","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","69.0","0.690","0.690","41.48","2.57","6.16","11.9","12.17","10.77","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","69.2","0.692","0.692","40.91","2.42","5.62","11.53","11.81","10.63","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","69.4","0.694","0.694","40.35","2.27","5.35","11.18","11.46","10.39","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","69.6","0.696","0.696","39.99","2.33","5.39","10.98","11.25","10.16","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","69.8","0.698","0.698","39.68","2.22","5.5","10.78","11.06","9.95","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","70.0","0.700","0.700","39.51","2.25","5.36","10.69","10.96","9.9","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","70.2","0.702","0.702","39.95","2.23","5.08","10.94","11.22","10.24","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","70.4","0.704","0.704","40.59","2.37","5.44","11.33","11.61","10.5","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","70.6","0.706","0.706","40.76","2.53","6.14","11.46","11.71","10.35","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","70.8","0.708","0.708","40.36","2.6","6.83","11.23","11.47","9.9","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","71.0","0.710","0.710","40.84","2.58","6.67","11.52","11.77","10.23","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","71.2","0.712","0.712","41.26","2.55","6.21","11.76","12.03","10.63","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","71.4","0.714","0.714","41.08","2.52","6.12","11.65","11.91","10.55","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","71.6","0.716","0.716","41.03","2.49","5.81","11.62","11.89","10.63","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","71.8","0.718","0.718","40.7","2.53","5.84","11.42","11.68","10.42","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","72.0","0.720","0.720","40.66","2.51","5.63","11.4","11.66","10.48","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","72.2","0.722","0.722","40.18","2.35","5.43","11.09","11.36","10.26","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","72.4","0.724","0.724","39.95","2.28","5.53","10.95","11.22","10.1","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","72.6","0.726","0.726","39.9","2.22","5.44","10.91","11.19","10.1","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","72.8","0.728","0.728","40.68","2.5","5.93","11.4","11.66","10.38","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","73.0","0.730","0.730","40.91","2.53","6.36","11.55","11.81","10.37","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","73.2","0.732","0.732","40.35","2.5","6.03","11.21","11.46","10.15","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","73.4","0.734","0.734","41.47","2.5","5.83","11.88","12.16","10.89","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","73.6","0.736","0.736","41.41","2.44","5.85","11.84","12.12","10.84","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","73.8","0.738","0.738","41.86","2.46","5.75","12.12","12.41","11.15","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","74.0","0.740","0.740","41.05","2.45","6.02","11.62","11.9","10.57","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","74.2","0.742","0.742","40.57","2.47","5.86","11.34","11.6","10.34","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","74.4","0.744","0.744","40.51","2.37","5.41","11.28","11.56","10.45","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","74.6","0.746","0.746","40.35","2.36","5.44","11.19","11.46","10.35","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","74.8","0.748","0.748","39.83","2.15","4.8","10.86","11.15","10.27","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","75.0","0.750","0.750","39.26","2.13","4.93","10.53","10.81","9.9","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","75.2","0.752","0.752","39","2.05","4.64","10.37","10.66","9.85","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","75.4","0.754","0.754","39.06","2.12","4.67","10.41","10.69","9.87","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","75.6","0.756","0.756","39.25","2.1","4.96","10.52","10.81","9.88","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","75.8","0.758","0.758","40.52","2.34","5","11.29","11.57","10.6","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","76.0","0.760","0.760","41.92","2.53","5.26","12.17","12.45","11.36","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","76.2","0.762","0.762","42.29","2.56","5.55","12.4","12.69","11.49","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","76.4","0.764","0.764","42.87","2.54","5.01","12.77","13.07","12.06","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","76.6","0.766","0.766","43.04","2.55","4.78","12.88","13.18","12.26","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","76.8","0.768","0.768","43.7","2.5","4.25","13.3","13.63","12.89","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","77.0","0.770","0.770","43.26","2.53","4.51","13.02","13.33","12.5","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","77.2","0.772","0.772","42.92","2.45","4.33","12.79","13.1","12.35","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","77.4","0.774","0.774","42.64","2.63","4.9","12.64","12.92","11.95","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","77.6","0.776","0.776","43.17","2.61","4.71","12.98","13.28","12.37","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","77.8","0.778","0.778","43.75","2.54","4.59","13.35","13.67","12.8","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","78.0","0.780","0.780","43.16","2.63","5.35","12.97","13.27","12.12","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","78.2","0.782","0.782","44.15","2.62","4.59","13.63","13.95","13.07","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","78.4","0.784","0.784","43.16","2.59","5.45","12.97","13.27","12.08","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","78.6","0.786","0.786","44.07","2.59","4.94","13.57","13.89","12.88","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","78.8","0.788","0.788","43.6","2.62","5.22","13.26","13.56","12.45","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","79.0","0.790","0.790","44.27","2.65","4.33","13.71","14.02","13.26","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","79.2","0.792","0.792","43.49","2.74","5.42","13.21","13.49","12.31","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","79.4","0.794","0.794","44.24","2.68","4.39","13.69","14","13.21","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","79.6","0.796","0.796","44.74","2.57","3.31","14.02","14.36","14","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","79.8","0.798","0.798","43.54","2.43","3.48","13.19","13.52","13.1","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","80.0","0.800","0.800","43.08","2.48","3.04","12.9","13.21","12.95","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","80.2","0.802","0.802","43.3","2.62","3.93","13.06","13.36","12.76","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","80.4","0.804","0.804","43.86","2.64","4.37","13.43","13.74","12.96","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","80.6","0.806","0.806","44","2.62","4.39","13.53","13.84","13.05","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","80.8","0.808","0.808","44.63","2.58","3.47","13.94","14.28","13.85","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","81.0","0.810","0.810","44.5","2.6","3.62","13.86","14.19","13.71","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","81.2","0.812","0.812","45.12","2.51","3.21","14.27","14.63","14.32","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","81.4","0.814","0.814","45.28","2.55","2.69","14.39","14.74","14.65","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","81.6","0.816","0.816","45","2.45","2.86","14.18","14.54","14.38","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","81.8","0.818","0.818","45.61","2.5","2.08","14.61","14.98","15.16","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","82.0","0.820","0.820","43.53","2.45","3","13.19","13.51","13.27","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","82.2","0.822","0.822","41.94","2.46","5.34","12.17","12.46","11.35","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","82.4","0.824","0.824","41.7","2.59","6.22","12.04","12.3","10.89","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","82.6","0.826","0.826","41.16","2.56","6.62","11.7","11.96","10.43","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","82.8","0.828","0.828","41.03","2.5","6.35","11.62","11.89","10.45","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","83.0","0.830","0.830","40.85","2.48","6.63","11.51","11.77","10.25","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","83.2","0.832","0.832","41.14","2.36","6.17","11.66","11.95","10.57","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","83.4","0.834","0.834","41.24","2.38","6.14","11.72","12.01","10.64","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","83.6","0.836","0.836","41.45","2.45","5.97","11.86","12.14","10.82","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","83.8","0.838","0.838","41.18","2.52","6","11.71","11.98","10.65","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","84.0","0.840","0.840","40.85","2.63","5.92","11.52","11.77","10.48","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","84.2","0.842","0.842","40.78","2.49","5.73","11.46","11.73","10.51","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","84.4","0.844","0.844","39.66","2.48","5.41","10.8","11.05","9.97","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","84.6","0.846","0.846","39.74","2.48","5.35","10.85","11.09","10.03","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","84.8","0.848","0.848","39.39","2.54","5.06","10.66","10.89","9.93","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","85.0","0.850","0.850","39.67","2.55","5.31","10.82","11.05","10.01","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","85.2","0.852","0.852","40.21","2.46","5.6","11.12","11.38","10.22","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","85.4","0.854","0.854","40.9","2.44","5.32","11.53","11.8","10.72","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","85.6","0.856","0.856","40.45","2.45","5.61","11.26","11.53","10.36","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","85.8","0.858","0.858","41.18","2.54","5.73","11.71","11.98","10.75","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","86.0","0.860","0.860","42.28","2.61","5.98","12.4","12.68","11.33","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
"361","U1474","F","1","H","1","A","86.2","0.862","0.862","42.37","2.62","6.17","12.46","12.74","11.31","","","2016-02-21 13:49:21","USB4000-VIS-RF52054","SHMSL","SHLF7638011","95755161","Auto-Log Split Section"
